time_utc,station,altim_pa,t_station_c,dewp_c,p_pad_pa,t_pad_k,rho_pad
2025-07-03 07:55,KEDW,101049.8,21.8,5.6,93727.6,295.42,1.10527
2025-07-03 08:55,KEDW,101049.8,21.2,5.9,93727.6,294.82,1.10752
2025-07-03 09:55,KEDW,101049.8,20.4,6.0,93727.6,294.02,1.11053
2025-07-03 11:55,KEDW,101083.7,19.5,4.8,93759.0,293.12,1.11432
2025-07-03 12:55,KEDW,101117.6,19.4,4.3,93790.4,293.02,1.11507
2025-07-03 13:55,KEDW,101219.2,21.9,3.5,93884.6,295.52,1.10675
2025-07-03 14:55,KEDW,101253.0,23.3,2.7,93916.0,296.92,1.10190
2025-07-03 15:55,KEDW,101286.9,25.2,2.6,93947.5,298.82,1.09526
2025-07-03 16:55,KEDW,101253.0,29.1,2.3,93916.0,302.72,1.08079
2025-07-03 17:55,KEDW,101253.0,31.9,2.0,93916.0,305.52,1.07088
2025-07-03 18:55,KEDW,101219.2,33.4,1.2,93884.6,307.02,1.06529
2025-07-03 19:55,KEDW,101151.4,35.4,1.6,93821.8,309.02,1.05769
2025-07-03 20:55,KEDW,101083.7,36.4,-0.1,93759.0,310.02,1.05357
2025-07-03 21:55,KEDW,101049.8,37.5,-2.4,93727.6,311.12,1.04949
2025-07-03 22:55,KEDW,100982.1,37.4,-2.4,93664.8,311.02,1.04913
2025-07-03 23:55,KEDW,100948.3,36.7,2.6,93633.4,310.32,1.05114
2025-07-04 00:55,KEDW,100982.1,35.2,1.5,93664.8,308.82,1.05660
2025-07-04 01:55,KEDW,101049.8,32.3,-0.8,93727.6,305.92,1.06733
2025-07-04 02:55,KEDW,101083.7,30.4,-1.1,93759.0,304.02,1.07436
2025-07-04 03:55,KEDW,101151.4,28.4,5.3,93821.8,302.02,1.08220
2025-07-04 04:55,KEDW,101253.0,27.4,7.3,93916.0,301.02,1.08689
2025-07-04 05:55,KEDW,101286.9,25.9,7.0,93947.5,299.52,1.09270
2025-07-04 06:55,KEDW,101320.8,25.3,4.4,93978.9,298.92,1.09526
2025-07-04 07:55,KEDW,101320.8,24.7,3.3,93978.9,298.32,1.09746
2025-07-04 08:55,KEDW,101320.8,23.6,1.8,93978.9,297.22,1.10152
2025-07-04 09:55,KEDW,101320.8,22.2,4.3,93978.9,295.82,1.10673
2025-07-04 10:55,KEDW,101354.6,21.2,7.8,94010.3,294.82,1.11086
2025-07-04 11:55,KEDW,101388.5,20.2,8.5,94041.7,293.82,1.11501
2025-07-04 12:55,KEDW,101422.4,19.2,8.5,94073.1,292.82,1.11919
2025-07-04 13:55,KEDW,101523.9,20.4,8.7,94167.3,294.02,1.11574
2025-07-04 14:55,KEDW,101557.8,23.7,6.5,94198.7,297.32,1.10373
2025-07-04 15:55,KEDW,101591.7,26.8,2.6,94230.1,300.42,1.09270
2025-07-04 16:55,KEDW,101591.7,29.6,-0.7,94230.1,303.22,1.08261
2025-07-04 17:55,KEDW,101557.8,31.8,-1.1,94198.7,305.42,1.07446
2025-07-04 18:55,KEDW,101523.9,33.1,-4.0,94167.3,306.72,1.06954
2025-07-04 19:55,KEDW,101523.9,34.3,-4.7,94167.3,307.92,1.06538
2025-07-04 20:55,KEDW,101490.1,34.8,-10.4,94135.9,308.42,1.06329
2025-07-04 21:55,KEDW,101523.9,35.1,-13.0,94167.3,308.72,1.06262
2025-07-04 22:55,KEDW,101490.1,34.4,-6.4,94135.9,308.02,1.06468
2025-07-04 23:55,KEDW,101490.1,34.2,-3.2,94135.9,307.82,1.06537
2025-07-05 00:55,KEDW,101456.2,33.0,2.9,94104.5,306.62,1.06918
2025-07-05 01:55,KEDW,101490.1,31.4,2.5,94135.9,305.02,1.07515
2025-07-05 02:55,KEDW,101523.9,29.1,3.8,94167.3,302.72,1.08368
2025-07-05 03:55,KEDW,101625.5,26.7,6.1,94261.6,300.32,1.09343
2025-07-05 04:55,KEDW,101693.3,24.5,8.4,94324.4,298.12,1.10223
2025-07-05 05:55,KEDW,101727.1,23.2,6.0,94355.8,296.82,1.10743
2025-07-05 06:55,KEDW,101727.1,21.9,6.1,94355.8,295.52,1.11230
2025-07-05 07:55,KEDW,101693.3,21.8,6.8,94324.4,295.42,1.11231
2025-07-05 08:55,KEDW,101693.3,20.6,5.8,94324.4,294.22,1.11684
2025-07-05 09:55,KEDW,101659.4,19.5,5.2,94293.0,293.12,1.12066
2025-07-05 10:55,KEDW,101659.4,18.8,3.8,94293.0,292.42,1.12334
2025-07-05 11:55,KEDW,101693.3,18.1,3.9,94324.4,291.72,1.12642
2025-07-05 12:55,KEDW,101727.1,17.8,4.0,94355.8,291.42,1.12795
2025-07-05 13:55,KEDW,101794.9,18.2,4.0,94418.6,291.82,1.12715
2025-07-05 14:55,KEDW,101828.7,21.8,3.9,94450.0,295.42,1.11379
2025-07-05 15:55,KEDW,101828.7,25.3,3.3,94450.0,298.92,1.10075
2025-07-05 16:55,KEDW,101828.7,29.3,-2.0,94450.0,302.92,1.08621
2025-07-05 17:55,KEDW,101828.7,31.4,-15.5,94450.0,305.02,1.07873
2025-07-05 18:55,KEDW,101761.0,32.7,-18.1,94387.2,306.32,1.07344
2025-07-05 19:55,KEDW,101727.1,34.0,-22.0,94355.8,307.62,1.06855
2025-07-05 20:55,KEDW,101659.4,34.6,-21.6,94293.0,308.22,1.06576
2025-07-05 21:55,KEDW,101591.7,35.4,-21.1,94230.1,309.02,1.06229
2025-07-05 22:55,KEDW,101523.9,35.7,-20.9,94167.3,309.32,1.06055
2025-07-05 23:55,KEDW,101490.1,35.5,-28.7,94135.9,309.12,1.06089
2025-07-06 00:55,KEDW,101456.2,34.3,-10.8,94104.5,307.92,1.06467
2025-07-06 01:55,KEDW,101490.1,32.3,-9.9,94135.9,305.92,1.07198
2025-07-06 02:55,KEDW,101490.1,29.6,-14.1,94135.9,303.22,1.08153
2025-07-06 03:55,KEDW,101523.9,26.7,1.1,94167.3,300.32,1.09234
2025-07-06 04:55,KEDW,101591.7,25.1,5.3,94230.1,298.72,1.09892
2025-07-06 05:55,KEDW,101557.8,25.0,4.1,94198.7,298.62,1.09892
2025-07-06 06:55,KEDW,101591.7,24.4,3.6,94230.1,298.02,1.10150
2025-07-06 07:55,KEDW,101591.7,22.0,3.6,94230.1,295.62,1.11044
2025-07-06 08:55,KEDW,101523.9,20.5,2.8,94167.3,294.12,1.11536
2025-07-06 09:55,KEDW,101490.1,18.3,-0.5,94135.9,291.92,1.12339
2025-07-06 10:55,KEDW,101490.1,18.5,0.1,94135.9,292.12,1.12263
2025-07-06 11:55,KEDW,101490.1,17.8,1.7,94135.9,291.42,1.12532
2025-07-06 12:55,KEDW,101523.9,16.2,1.5,94167.3,289.82,1.13191
2025-07-06 13:55,KEDW,101557.8,17.6,1.1,94198.7,291.22,1.12685
2025-07-06 14:55,KEDW,101591.7,22.1,1.1,94230.1,295.72,1.11007
2025-07-06 15:55,KEDW,101591.7,25.8,0.4,94230.1,299.42,1.09635
2025-07-06 16:55,KEDW,101557.8,28.9,-0.3,94198.7,302.52,1.08476
2025-07-06 17:55,KEDW,101523.9,31.1,-13.0,94167.3,304.72,1.07656
2025-07-06 18:55,KEDW,101456.2,32.0,-23.2,94104.5,305.62,1.07268
2025-07-06 19:55,KEDW,101388.5,33.6,-17.5,94041.7,307.22,1.06638
2025-07-06 20:55,KEDW,101354.6,35.0,-29.0,94010.3,308.62,1.06119
2025-07-06 21:55,KEDW,101253.0,36.2,-20.6,93916.0,309.82,1.05602
2025-07-06 22:55,KEDW,101185.3,37.6,-27.5,93853.2,311.22,1.05056
2025-07-06 23:55,KEDW,101117.6,37.5,-19.7,93790.4,311.12,1.05020
2025-07-07 00:55,KEDW,101117.6,36.1,-15.8,93790.4,309.72,1.05495
2025-07-07 01:55,KEDW,101117.6,33.7,-29.8,93790.4,307.32,1.06318
2025-07-07 02:55,KEDW,101151.4,30.6,-19.5,93821.8,304.22,1.07438
2025-07-07 03:55,KEDW,101185.3,27.4,-8.3,93853.2,301.02,1.08616
2025-07-07 04:55,KEDW,101219.2,27.5,-9.7,93884.6,301.12,1.08616
2025-07-07 05:55,KEDW,101253.0,28.3,-17.7,93916.0,301.92,1.08365
2025-07-07 06:55,KEDW,101320.8,21.8,-11.2,93978.9,295.42,1.10823
2025-07-07 07:55,KEDW,101286.9,21.1,-14.5,93947.5,294.72,1.11049
2025-07-07 08:55,KEDW,101286.9,20.7,-7.8,93947.5,294.32,1.11200
2025-07-07 09:55,KEDW,101286.9,20.3,-5.6,93947.5,293.92,1.11352
2025-07-07 10:55,KEDW,101286.9,17.2,-6.0,93947.5,290.82,1.12539
2025-07-07 11:55,KEDW,101320.8,15.6,-6.7,93978.9,289.22,1.13199
2025-07-07 12:55,KEDW,101354.6,14.6,-5.8,94010.3,288.22,1.13630
2025-07-07 13:55,KEDW,101388.5,19.4,-5.5,94041.7,293.02,1.11806
2025-07-07 14:55,KEDW,101456.2,22.6,-6.3,94104.5,296.22,1.10672
2025-07-07 15:55,KEDW,101490.1,25.8,-11.0,94135.9,299.42,1.09526
2025-07-07 16:55,KEDW,101490.1,29.2,-12.1,94135.9,302.82,1.08296
2025-07-07 17:55,KEDW,101490.1,31.4,-15.5,94135.9,305.02,1.07515
2025-07-07 18:55,KEDW,101456.2,33.2,-17.8,94104.5,306.82,1.06848
2025-07-07 19:55,KEDW,101422.4,35.2,-28.9,94073.1,308.82,1.06121
2025-07-07 20:55,KEDW,101388.5,36.5,-28.1,94041.7,310.12,1.05641
2025-07-07 21:55,KEDW,101320.8,37.7,-27.4,93978.9,311.32,1.05163
2025-07-07 22:55,KEDW,101320.8,37.7,-11.2,93978.9,311.32,1.05163
2025-07-07 23:55,KEDW,101320.8,37.3,-15.1,93978.9,310.92,1.05299
2025-07-08 00:55,KEDW,101320.8,35.6,-20.9,93978.9,309.22,1.05877
2025-07-08 01:55,KEDW,101354.6,33.7,-22.1,94010.3,307.32,1.06568
2025-07-08 02:55,KEDW,101388.5,31.4,-12.8,94041.7,305.02,1.07407
2025-07-08 03:55,KEDW,101456.2,29.5,-6.7,94104.5,303.12,1.08153
2025-07-08 04:55,KEDW,101557.8,28.3,-17.7,94198.7,301.92,1.08691
2025-07-08 05:55,KEDW,101591.7,27.5,-18.2,94230.1,301.12,1.09016
2025-07-08 06:55,KEDW,101625.5,25.4,-14.8,94261.6,299.02,1.09818
2025-07-08 07:55,KEDW,101659.4,22.9,-8.0,94293.0,296.52,1.10781
2025-07-08 08:55,KEDW,101591.7,22.0,-7.7,94230.1,295.62,1.11044
2025-07-08 09:55,KEDW,101625.5,21.5,-5.4,94261.6,295.12,1.11270
2025-07-08 10:55,KEDW,101625.5,18.3,-4.4,94261.6,291.92,1.12489
2025-07-08 11:55,KEDW,101659.4,18.7,-4.1,94293.0,292.32,1.12373
2025-07-08 12:55,KEDW,101727.1,16.5,-6.6,94355.8,290.12,1.13300
2025-07-08 13:55,KEDW,101794.9,20.4,-6.3,94418.6,294.02,1.11872
2025-07-08 14:55,KEDW,101862.6,25.0,-7.5,94481.4,298.62,1.10222
2025-07-08 15:55,KEDW,101896.4,27.7,-9.6,94512.8,301.32,1.09271
2025-07-08 16:55,KEDW,101896.4,30.6,-11.1,94512.8,304.22,1.08229
2025-07-08 17:55,KEDW,101896.4,33.3,-17.7,94512.8,306.92,1.07277
2025-07-08 18:55,KEDW,101896.4,35.8,-20.8,94512.8,309.42,1.06410
2025-07-08 19:55,KEDW,101828.7,36.4,-20.4,94450.0,310.02,1.06134
2025-07-08 20:55,KEDW,101727.1,38.0,-27.2,94355.8,311.62,1.05483
2025-07-08 21:55,KEDW,101693.3,38.7,-19.0,94324.4,312.32,1.05212
2025-07-08 22:55,KEDW,101659.4,38.6,-10.6,94293.0,312.22,1.05211
2025-07-08 23:55,KEDW,101591.7,38.0,-3.8,94230.1,311.62,1.05343
2025-07-09 00:55,KEDW,101591.7,36.9,-2.8,94230.1,310.52,1.05716
2025-07-09 01:55,KEDW,101625.5,34.7,-1.4,94261.6,308.32,1.06506
2025-07-09 02:55,KEDW,101625.5,33.3,-5.4,94261.6,306.92,1.06992
2025-07-09 03:55,KEDW,101693.3,30.5,-4.6,94324.4,304.12,1.08049
2025-07-09 04:55,KEDW,101761.0,29.0,-2.2,94387.2,302.62,1.08657
2025-07-09 05:55,KEDW,101761.0,28.0,2.9,94387.2,301.62,1.09017
2025-07-09 06:55,KEDW,101761.0,25.7,2.4,94387.2,299.32,1.09855
2025-07-09 07:55,KEDW,101761.0,25.4,3.3,94387.2,299.02,1.09965
2025-07-09 08:55,KEDW,101693.3,23.6,3.0,94324.4,297.22,1.10557
2025-07-09 09:55,KEDW,101693.3,23.6,3.5,94324.4,297.22,1.10557
2025-07-09 10:55,KEDW,101693.3,22.8,3.8,94324.4,296.42,1.10856
2025-07-09 11:55,KEDW,101727.1,22.7,2.2,94355.8,296.32,1.10930
2025-07-09 12:55,KEDW,101727.1,22.6,1.0,94355.8,296.22,1.10967
2025-07-09 13:55,KEDW,101761.0,23.6,1.2,94387.2,297.22,1.10631
2025-07-09 14:55,KEDW,101794.9,26.8,1.9,94418.6,300.42,1.09489
2025-07-09 15:55,KEDW,101794.9,31.2,-1.6,94418.6,304.82,1.07908
2025-07-09 16:55,KEDW,101761.0,33.0,-2.7,94387.2,306.62,1.07239
2025-07-09 17:55,KEDW,101727.1,35.6,-5.5,94355.8,309.22,1.06302
2025-07-09 18:55,KEDW,101659.4,37.6,-14.9,94293.0,311.22,1.05549
2025-07-09 19:55,KEDW,101591.7,39.1,-13.9,94230.1,312.72,1.04972
2025-07-09 20:55,KEDW,101523.9,40.5,-17.9,94167.3,314.12,1.04435
2025-07-09 21:55,KEDW,101490.1,40.8,-12.8,94135.9,314.42,1.04300
2025-07-09 22:55,KEDW,101456.2,39.8,-9.8,94104.5,313.42,1.04598
2025-07-09 23:55,KEDW,101422.4,39.2,-7.4,94073.1,312.82,1.04764
2025-07-10 00:55,KEDW,101388.5,38.2,-8.1,94041.7,311.82,1.05065
2025-07-10 01:55,KEDW,101388.5,35.3,-4.0,94041.7,308.92,1.06051
2025-07-10 02:55,KEDW,101456.2,32.5,0.5,94104.5,306.12,1.07093
2025-07-10 03:55,KEDW,101523.9,29.9,3.8,94167.3,303.52,1.08082
2025-07-10 04:55,KEDW,101523.9,28.3,4.5,94167.3,301.92,1.08655
2025-07-10 05:55,KEDW,101523.9,27.4,3.1,94167.3,301.02,1.08980
2025-07-10 06:55,KEDW,101523.9,27.0,2.8,94167.3,300.62,1.09125
2025-07-10 07:55,KEDW,101490.1,26.6,1.8,94135.9,300.22,1.09234
2025-07-10 08:55,KEDW,101490.1,25.1,-0.2,94135.9,298.72,1.09782
2025-07-10 09:55,KEDW,101422.4,24.9,1.1,94073.1,298.52,1.09782
2025-07-10 10:55,KEDW,101456.2,23.3,2.2,94104.5,296.92,1.10411
2025-07-10 11:55,KEDW,101490.1,21.0,4.9,94135.9,294.62,1.11310
2025-07-10 12:55,KEDW,101523.9,20.3,3.9,94167.3,293.92,1.11612
2025-07-10 13:55,KEDW,101523.9,21.4,3.6,94167.3,295.02,1.11196
2025-07-10 14:55,KEDW,101591.7,24.9,1.7,94230.1,298.52,1.09966
2025-07-10 15:55,KEDW,101591.7,28.2,0.8,94230.1,301.82,1.08763
2025-07-10 16:55,KEDW,101591.7,30.9,-1.8,94230.1,304.52,1.07799
2025-07-10 17:55,KEDW,101557.8,32.6,-4.4,94198.7,306.22,1.07165
2025-07-10 18:55,KEDW,101490.1,35.1,-5.9,94135.9,308.72,1.06226
2025-07-10 19:55,KEDW,101422.4,36.5,-9.2,94073.1,310.12,1.05676
2025-07-10 20:55,KEDW,101354.6,37.7,-14.8,94010.3,311.32,1.05198
2025-07-10 21:55,KEDW,101286.9,38.9,-18.9,93947.5,312.52,1.04724
2025-07-10 22:55,KEDW,101185.3,40.0,-18.2,93853.2,313.62,1.04252
2025-07-10 23:55,KEDW,101117.6,40.9,-17.6,93790.4,314.52,1.03885
2025-07-11 00:55,KEDW,101083.7,39.7,-13.5,93759.0,313.32,1.04247
2025-07-11 01:55,KEDW,101117.6,36.6,-4.8,93790.4,310.22,1.05324
2025-07-11 02:55,KEDW,101151.4,33.6,-3.7,93821.8,307.22,1.06389
2025-07-11 03:55,KEDW,101151.4,31.2,-1.6,93821.8,304.82,1.07226
2025-07-11 04:55,KEDW,101253.0,28.6,-1.5,93916.0,302.22,1.08257
2025-07-11 05:55,KEDW,101219.2,27.4,-4.5,93884.6,301.02,1.08653
2025-07-11 06:55,KEDW,101219.2,25.1,-0.9,93884.6,298.72,1.09489
2025-07-11 07:55,KEDW,101185.3,25.1,-6.3,93853.2,298.72,1.09453
2025-07-11 08:55,KEDW,101185.3,23.8,-7.3,93853.2,297.42,1.09931
2025-07-11 09:55,KEDW,101185.3,22.3,-7.5,93853.2,295.92,1.10488
2025-07-11 10:55,KEDW,101151.4,22.3,-4.8,93821.8,295.92,1.10451
2025-07-11 11:55,KEDW,101185.3,22.6,-2.9,93853.2,296.22,1.10376
2025-07-11 12:55,KEDW,101219.2,22.6,-2.2,93884.6,296.22,1.10413
2025-07-11 13:55,KEDW,101253.0,24.3,-1.6,93916.0,297.92,1.09820
2025-07-11 14:55,KEDW,101286.9,28.3,0.1,93947.5,301.92,1.08401
2025-07-11 15:55,KEDW,101320.8,31.3,-0.4,93978.9,304.92,1.07371
2025-07-11 16:55,KEDW,101286.9,33.7,-2.2,93947.5,307.32,1.06496
2025-07-11 17:55,KEDW,101253.0,35.9,-3.5,93916.0,309.52,1.05704
2025-07-11 18:55,KEDW,101219.2,38.2,-5.7,93884.6,311.82,1.04889
2025-07-11 19:55,KEDW,101185.3,39.2,-7.4,93853.2,312.82,1.04519
2025-07-11 20:55,KEDW,101117.6,40.8,-12.8,93790.4,314.42,1.03918
2025-07-11 21:55,KEDW,101083.7,41.9,-12.0,93759.0,315.52,1.03521
2025-07-11 22:55,KEDW,101049.8,41.8,-5.6,93727.6,315.42,1.03519
2025-07-11 23:55,KEDW,101016.0,39.9,-0.6,93696.2,313.52,1.04111
2025-07-12 00:55,KEDW,101016.0,37.6,3.7,93696.2,311.22,1.04881
2025-07-12 01:55,KEDW,101016.0,35.1,4.3,93696.2,308.72,1.05730
2025-07-12 02:55,KEDW,101185.3,32.3,9.8,93853.2,305.92,1.06876
2025-07-12 03:55,KEDW,101253.0,29.2,8.8,93916.0,302.82,1.08043
2025-07-12 04:55,KEDW,101286.9,27.8,7.2,93947.5,301.42,1.08581
2025-07-12 15:55,KEDW,101388.5,31.3,3.3,94041.7,304.92,1.07442
2025-07-12 16:55,KEDW,101422.4,33.5,3.3,94073.1,307.12,1.06708
2025-07-12 17:55,KEDW,101422.4,35.6,1.8,94073.1,309.22,1.05984
2025-07-12 18:55,KEDW,101388.5,36.6,0.0,94041.7,310.22,1.05607
2025-07-12 19:55,KEDW,101354.6,38.3,-1.8,94010.3,311.92,1.04996
2025-07-12 20:55,KEDW,101320.8,39.1,-1.2,93978.9,312.72,1.04692
2025-07-12 21:55,KEDW,101253.0,39.6,0.8,93916.0,313.22,1.04455
2025-07-12 22:55,KEDW,101219.2,39.3,-1.0,93884.6,312.92,1.04521
2025-07-12 23:55,KEDW,101219.2,38.9,1.7,93884.6,312.52,1.04654
2025-07-13 00:55,KEDW,101185.3,37.2,3.0,93853.2,310.82,1.05192
2025-07-13 01:55,KEDW,101219.2,35.3,4.7,93884.6,308.92,1.05874
2025-07-13 02:55,KEDW,101286.9,32.6,6.7,93947.5,306.22,1.06879
2025-07-13 03:55,KEDW,101320.8,29.6,8.0,93978.9,303.22,1.07972
2025-07-13 04:55,KEDW,101388.5,27.8,8.1,94041.7,301.42,1.08690
2025-07-13 05:55,KEDW,101388.5,26.8,7.3,94041.7,300.42,1.09052
2025-07-13 06:55,KEDW,101388.5,25.6,7.2,94041.7,299.22,1.09489
2025-07-13 07:55,KEDW,101388.5,24.7,7.8,94041.7,298.32,1.09819
2025-07-13 08:55,KEDW,101354.6,24.2,8.2,94010.3,297.82,1.09967
2025-07-13 09:55,KEDW,101320.8,23.9,7.5,93978.9,297.52,1.10041
2025-07-13 10:55,KEDW,101320.8,22.8,8.1,93978.9,296.42,1.10449
2025-07-13 11:55,KEDW,101354.6,23.0,7.5,94010.3,296.62,1.10412
2025-07-13 12:55,KEDW,101422.4,22.1,7.5,94073.1,295.72,1.10822
2025-07-13 13:55,KEDW,101456.2,22.4,7.8,94104.5,296.02,1.10747
2025-07-13 14:55,KEDW,101490.1,26.0,7.5,94135.9,299.62,1.09452
2025-07-13 15:55,KEDW,101523.9,29.6,7.5,94167.3,303.22,1.08189
2025-07-13 16:55,KEDW,101523.9,31.5,6.5,94167.3,305.12,1.07515
2025-07-13 17:55,KEDW,101490.1,34.3,3.9,94135.9,307.92,1.06502
2025-07-13 18:55,KEDW,101456.2,35.5,3.9,94104.5,309.12,1.06053
2025-07-13 19:55,KEDW,101422.4,37.1,0.4,94073.1,310.72,1.05472
2025-07-13 20:55,KEDW,101354.6,39.2,-1.1,94010.3,312.82,1.04694
2025-07-13 21:55,KEDW,101320.8,40.2,-0.4,93978.9,313.82,1.04325
2025-07-13 22:55,KEDW,101253.0,41.0,-1.6,93916.0,314.62,1.03991
2025-07-13 23:55,KEDW,101185.3,40.7,-3.9,93853.2,314.32,1.04020
2025-07-14 00:55,KEDW,101185.3,39.8,-0.7,93853.2,313.42,1.04319
2025-07-14 01:55,KEDW,101219.2,37.1,5.1,93884.6,310.72,1.05261
2025-07-14 02:55,KEDW,101253.0,34.5,6.7,93916.0,308.12,1.06184
2025-07-14 03:55,KEDW,101286.9,31.6,7.9,93947.5,305.22,1.07229
2025-07-14 04:55,KEDW,101354.6,30.0,7.2,94010.3,303.62,1.07866
2025-07-14 05:55,KEDW,101354.6,28.7,7.3,94010.3,302.32,1.08330
2025-07-14 06:55,KEDW,101354.6,27.3,8.2,94010.3,300.92,1.08834
2025-07-14 07:55,KEDW,101354.6,27.3,7.2,94010.3,300.92,1.08834
2025-07-14 08:55,KEDW,101354.6,26.6,6.6,94010.3,300.22,1.09088
2025-07-14 09:55,KEDW,101320.8,25.2,5.9,93978.9,298.82,1.09562
2025-07-14 10:55,KEDW,101320.8,23.3,6.1,93978.9,296.92,1.10263
2025-07-14 11:55,KEDW,101320.8,23.3,6.1,93978.9,296.92,1.10263
2025-07-14 12:55,KEDW,101320.8,22.8,5.7,93978.9,296.42,1.10449
2025-07-14 13:55,KEDW,101388.5,23.1,5.5,94041.7,296.72,1.10412
2025-07-14 14:55,KEDW,101422.4,27.0,7.4,94073.1,300.62,1.09016
2025-07-14 15:55,KEDW,101456.2,30.8,7.3,94104.5,304.42,1.07691
2025-07-14 16:55,KEDW,101422.4,33.9,6.2,94073.1,307.52,1.06569
2025-07-14 17:55,KEDW,101388.5,36.2,2.3,94041.7,309.82,1.05743
2025-07-14 18:55,KEDW,101354.6,37.7,0.8,94010.3,311.32,1.05198
