time,PT.Fuel_Fill_Press.channel_id
2026-03-06 21:14:19.092358,4
2026-03-06 21:14:19.092372,4
2026-03-06 21:14:19.092385,4
2026-03-06 21:14:19.092396,4
2026-03-06 21:14:19.202212,4
2026-03-06 21:14:19.202243,4
2026-03-06 21:14:19.202252,4
2026-03-06 21:14:19.202261,4
2026-03-06 21:14:19.202271,4
2026-03-06 21:14:19.202279,4
2026-03-06 21:14:19.202288,4
2026-03-06 21:14:19.202296,4
2026-03-06 21:14:19.202304,4
2026-03-06 21:14:19.311213,4
2026-03-06 21:14:19.311249,4
2026-03-06 21:14:19.311265,4
2026-03-06 21:14:19.311274,4
2026-03-06 21:14:19.311285,4
2026-03-06 21:14:19.311296,4
2026-03-06 21:14:19.31131,4
2026-03-06 21:14:19.311325,4
2026-03-06 21:14:19.311338,4
2026-03-06 21:14:19.420302,4
2026-03-06 21:14:19.420336,4
2026-03-06 21:14:19.420368,4
2026-03-06 21:14:19.420385,4
2026-03-06 21:14:19.420402,4
2026-03-06 21:14:19.420418,4
2026-03-06 21:14:19.420434,4
2026-03-06 21:14:19.420454,4
2026-03-06 21:14:19.420474,4
2026-03-06 21:14:19.529151,4
2026-03-06 21:14:19.529191,4
2026-03-06 21:14:19.529205,4
2026-03-06 21:14:19.529222,4
2026-03-06 21:14:19.52924,4
2026-03-06 21:14:19.529252,4
2026-03-06 21:14:19.529269,4
2026-03-06 21:14:19.529286,4
2026-03-06 21:14:19.529299,4
2026-03-06 21:14:19.638774,4
2026-03-06 21:14:19.638924,4
2026-03-06 21:14:19.638983,4
2026-03-06 21:14:19.639078,4
2026-03-06 21:14:19.6392,4
2026-03-06 21:14:19.639299,4
2026-03-06 21:14:19.639402,4
2026-03-06 21:14:19.639471,4
2026-03-06 21:14:19.639534,4
2026-03-06 21:14:19.747501,4
2026-03-06 21:14:19.747602,4
2026-03-06 21:14:19.747644,4
2026-03-06 21:14:19.74771,4
2026-03-06 21:14:19.747764,4
2026-03-06 21:14:19.747838,4
2026-03-06 21:14:19.747905,4
2026-03-06 21:14:19.747957,4
2026-03-06 21:14:19.748027,4
2026-03-06 21:14:19.856635,4
2026-03-06 21:14:19.856731,4
2026-03-06 21:14:19.856772,4
2026-03-06 21:14:19.856826,4
2026-03-06 21:14:19.856874,4
2026-03-06 21:14:19.856923,4
2026-03-06 21:14:19.856977,4
2026-03-06 21:14:19.857007,4
2026-03-06 21:14:19.85706,4
2026-03-06 21:14:19.965394,4
2026-03-06 21:14:19.965612,4
2026-03-06 21:14:19.965793,4
2026-03-06 21:14:19.965974,4
2026-03-06 21:14:19.966043,4
2026-03-06 21:14:19.966181,4
2026-03-06 21:14:19.966299,4
2026-03-06 21:14:19.966366,4
2026-03-06 21:14:19.966462,4
2026-03-06 21:14:20.074404,4
2026-03-06 21:14:20.074484,4
2026-03-06 21:14:20.074535,4
2026-03-06 21:14:20.074598,4
2026-03-06 21:14:20.074648,4
2026-03-06 21:14:20.074696,4
2026-03-06 21:14:20.074746,4
2026-03-06 21:14:20.074794,4
2026-03-06 21:14:20.074841,4
2026-03-06 21:14:20.183318,4
2026-03-06 21:14:20.1834,4
2026-03-06 21:14:20.183452,4
2026-03-06 21:14:20.183507,4
2026-03-06 21:14:20.183558,4
2026-03-06 21:14:20.183573,4
2026-03-06 21:14:20.183598,4
2026-03-06 21:14:20.18362,4
2026-03-06 21:14:20.183642,4
2026-03-06 21:14:20.292119,4
2026-03-06 21:14:20.292207,4
2026-03-06 21:14:20.292266,4
2026-03-06 21:14:20.292287,4
2026-03-06 21:14:20.292308,4
2026-03-06 21:14:20.292319,4
2026-03-06 21:14:20.292352,4
2026-03-06 21:14:20.292367,4
2026-03-06 21:14:20.292381,4
2026-03-06 21:14:20.401185,4
2026-03-06 21:14:20.401243,4
2026-03-06 21:14:20.401269,4
2026-03-06 21:14:20.40129,4
2026-03-06 21:14:20.401303,4
2026-03-06 21:14:20.401315,4
2026-03-06 21:14:20.401323,4
2026-03-06 21:14:20.401328,4
2026-03-06 21:14:20.40134,4
2026-03-06 21:14:20.510541,4
2026-03-06 21:14:20.510609,4
2026-03-06 21:14:20.510666,4
2026-03-06 21:14:20.510695,4
2026-03-06 21:14:20.510725,4
2026-03-06 21:14:20.510752,4
2026-03-06 21:14:20.510788,4
2026-03-06 21:14:20.51083,4
2026-03-06 21:14:20.510852,4
2026-03-06 21:14:20.619241,4
2026-03-06 21:14:20.619312,4
2026-03-06 21:14:20.619359,4
2026-03-06 21:14:20.619411,4
2026-03-06 21:14:20.619461,4
2026-03-06 21:14:20.619504,4
2026-03-06 21:14:20.619529,4
2026-03-06 21:14:20.619544,4
2026-03-06 21:14:20.619587,4
2026-03-06 21:14:20.728363,4
2026-03-06 21:14:20.728443,4
2026-03-06 21:14:20.728495,4
2026-03-06 21:14:20.72853,4
2026-03-06 21:14:20.728567,4
2026-03-06 21:14:20.72858,4
2026-03-06 21:14:20.728599,4
2026-03-06 21:14:20.728626,4
2026-03-06 21:14:20.728654,4
2026-03-06 21:14:20.837195,4
2026-03-06 21:14:20.837275,4
2026-03-06 21:14:20.837332,4
2026-03-06 21:14:20.837384,4
2026-03-06 21:14:20.83744,4
2026-03-06 21:14:20.837487,4
2026-03-06 21:14:20.837534,4
2026-03-06 21:14:20.837581,4
2026-03-06 21:14:20.837629,4
2026-03-06 21:14:20.946517,4
2026-03-06 21:14:20.946596,4
2026-03-06 21:14:20.946647,4
2026-03-06 21:14:20.946696,4
2026-03-06 21:14:20.946744,4
2026-03-06 21:14:20.946786,4
2026-03-06 21:14:20.946804,4
2026-03-06 21:14:20.946821,4
2026-03-06 21:14:20.94684,4
2026-03-06 21:14:21.055373,4
2026-03-06 21:14:21.055467,4
2026-03-06 21:14:21.055549,4
2026-03-06 21:14:21.055627,4
2026-03-06 21:14:21.055716,4
2026-03-06 21:14:21.055769,4
2026-03-06 21:14:21.055811,4
2026-03-06 21:14:21.055845,4
2026-03-06 21:14:21.055887,4
2026-03-06 21:14:21.164689,4
2026-03-06 21:14:21.164889,4
2026-03-06 21:14:21.165048,4
2026-03-06 21:14:21.165213,4
2026-03-06 21:14:21.165357,4
2026-03-06 21:14:21.165425,4
2026-03-06 21:14:21.165495,4
2026-03-06 21:14:21.165571,4
2026-03-06 21:14:21.165678,4
2026-03-06 21:14:21.273955,4
2026-03-06 21:14:21.27421,4
2026-03-06 21:14:21.274421,4
2026-03-06 21:14:21.274543,4
2026-03-06 21:14:21.27467,4
2026-03-06 21:14:21.274747,4
2026-03-06 21:14:21.274926,4
2026-03-06 21:14:21.275026,4
2026-03-06 21:14:21.275104,4
2026-03-06 21:14:21.382655,4
2026-03-06 21:14:21.382796,4
2026-03-06 21:14:21.382928,4
2026-03-06 21:14:21.383053,4
2026-03-06 21:14:21.383098,4
2026-03-06 21:14:21.383173,4
2026-03-06 21:14:21.383228,4
2026-03-06 21:14:21.383283,4
2026-03-06 21:14:21.383354,4
2026-03-06 21:14:21.491796,4
2026-03-06 21:14:21.491946,4
2026-03-06 21:14:21.492075,4
2026-03-06 21:14:21.492213,4
2026-03-06 21:14:21.492335,4
2026-03-06 21:14:21.492456,4
2026-03-06 21:14:21.492578,4
2026-03-06 21:14:21.492702,4
2026-03-06 21:14:21.492794,4
2026-03-06 21:14:21.600781,4
2026-03-06 21:14:21.600925,4
2026-03-06 21:14:21.601065,4
2026-03-06 21:14:21.601227,4
2026-03-06 21:14:21.601373,4
2026-03-06 21:14:21.601432,4
2026-03-06 21:14:21.601538,4
2026-03-06 21:14:21.601634,4
2026-03-06 21:14:21.601693,4
2026-03-06 21:14:21.709731,4
2026-03-06 21:14:21.709895,4
2026-03-06 21:14:21.710024,4
2026-03-06 21:14:21.710178,4
2026-03-06 21:14:21.71032,4
2026-03-06 21:14:21.710457,4
2026-03-06 21:14:21.71056,4
2026-03-06 21:14:21.710648,4
2026-03-06 21:14:21.710701,4
2026-03-06 21:14:21.818451,4
2026-03-06 21:14:21.81862,4
2026-03-06 21:14:21.81878,4
2026-03-06 21:14:21.8189,4
2026-03-06 21:14:21.818978,4
2026-03-06 21:14:21.819024,4
2026-03-06 21:14:21.819108,4
2026-03-06 21:14:21.819204,4
2026-03-06 21:14:21.819273,4
2026-03-06 21:14:21.927401,4
2026-03-06 21:14:21.927459,4
2026-03-06 21:14:21.927491,4
2026-03-06 21:14:21.92754,4
2026-03-06 21:14:21.927574,4
2026-03-06 21:14:21.927625,4
2026-03-06 21:14:21.92765,4
2026-03-06 21:14:21.927698,4
2026-03-06 21:14:21.92774,4
2026-03-06 21:14:22.036419,4
2026-03-06 21:14:22.036516,4
2026-03-06 21:14:22.036703,4
2026-03-06 21:14:22.036857,4
2026-03-06 21:14:22.036992,4
2026-03-06 21:14:22.037042,4
2026-03-06 21:14:22.037136,4
2026-03-06 21:14:22.037252,4
2026-03-06 21:14:22.037316,4
2026-03-06 21:14:22.145327,4
2026-03-06 21:14:22.14548,4
2026-03-06 21:14:22.145604,4
2026-03-06 21:14:22.145711,4
2026-03-06 21:14:22.145767,4
2026-03-06 21:14:22.145838,4
2026-03-06 21:14:22.145923,4
2026-03-06 21:14:22.145977,4
2026-03-06 21:14:22.146068,4
2026-03-06 21:14:22.254523,4
2026-03-06 21:14:22.254642,4
2026-03-06 21:14:22.254746,4
2026-03-06 21:14:22.254849,4
2026-03-06 21:14:22.254948,4
2026-03-06 21:14:22.254996,4
2026-03-06 21:14:22.255093,4
2026-03-06 21:14:22.255143,4
2026-03-06 21:14:22.255271,4
2026-03-06 21:14:22.363581,4
2026-03-06 21:14:22.36374,4
2026-03-06 21:14:22.363893,4
2026-03-06 21:14:22.364042,4
2026-03-06 21:14:22.364146,4
2026-03-06 21:14:22.36423,4
2026-03-06 21:14:22.364291,4
2026-03-06 21:14:22.364371,4
2026-03-06 21:14:22.364453,4
2026-03-06 21:14:22.472603,4
2026-03-06 21:14:22.472754,4
2026-03-06 21:14:22.472892,4
2026-03-06 21:14:22.473035,4
2026-03-06 21:14:22.473184,4
2026-03-06 21:14:22.473244,4
2026-03-06 21:14:22.473314,4
2026-03-06 21:14:22.473388,4
2026-03-06 21:14:22.473471,4
2026-03-06 21:14:22.581694,4
2026-03-06 21:14:22.581799,4
2026-03-06 21:14:22.581881,4
2026-03-06 21:14:22.581963,4
2026-03-06 21:14:22.582045,4
2026-03-06 21:14:22.582125,4
2026-03-06 21:14:22.582172,4
2026-03-06 21:14:22.582214,4
2026-03-06 21:14:22.582261,4
2026-03-06 21:14:22.690364,4
2026-03-06 21:14:22.690436,4
2026-03-06 21:14:22.690489,4
2026-03-06 21:14:22.690539,4
2026-03-06 21:14:22.690589,4
2026-03-06 21:14:22.690611,4
2026-03-06 21:14:22.690659,4
2026-03-06 21:14:22.690675,4
2026-03-06 21:14:22.690694,4
2026-03-06 21:14:22.799317,4
2026-03-06 21:14:22.799386,4
2026-03-06 21:14:22.799439,4
2026-03-06 21:14:22.799488,4
2026-03-06 21:14:22.799545,4
2026-03-06 21:14:22.799592,4
2026-03-06 21:14:22.799643,4
2026-03-06 21:14:22.799693,4
2026-03-06 21:14:22.799744,4
2026-03-06 21:14:22.908665,4
2026-03-06 21:14:22.908743,4
2026-03-06 21:14:22.908792,4
2026-03-06 21:14:22.908845,4
2026-03-06 21:14:22.908874,4
2026-03-06 21:14:22.908916,4
2026-03-06 21:14:22.908966,4
2026-03-06 21:14:22.909001,4
2026-03-06 21:14:22.909038,4
2026-03-06 21:14:23.017521,4
2026-03-06 21:14:23.017561,4
2026-03-06 21:14:23.017578,4
2026-03-06 21:14:23.017599,4
2026-03-06 21:14:23.017609,4
2026-03-06 21:14:23.017632,4
2026-03-06 21:14:23.017648,4
2026-03-06 21:14:23.017664,4
2026-03-06 21:14:23.017683,4
2026-03-06 21:14:23.126553,4
2026-03-06 21:14:23.126617,4
2026-03-06 21:14:23.126668,4
2026-03-06 21:14:23.12672,4
2026-03-06 21:14:23.126745,4
2026-03-06 21:14:23.126772,4
2026-03-06 21:14:23.126791,4
2026-03-06 21:14:23.126815,4
2026-03-06 21:14:23.126864,4
2026-03-06 21:14:23.235525,4
2026-03-06 21:14:23.235602,4
2026-03-06 21:14:23.235654,4
2026-03-06 21:14:23.235703,4
2026-03-06 21:14:23.235754,4
2026-03-06 21:14:23.235811,4
2026-03-06 21:14:23.235866,4
2026-03-06 21:14:23.23592,4
2026-03-06 21:14:23.235971,4
2026-03-06 21:14:23.34417,4
2026-03-06 21:14:23.344248,4
2026-03-06 21:14:23.344297,4
2026-03-06 21:14:23.344359,4
2026-03-06 21:14:23.344415,4
2026-03-06 21:14:23.34447,4
2026-03-06 21:14:23.344521,4
2026-03-06 21:14:23.344537,4
2026-03-06 21:14:23.344553,4
2026-03-06 21:14:23.453474,4
2026-03-06 21:14:23.453564,4
2026-03-06 21:14:23.453613,4
2026-03-06 21:14:23.453759,4
2026-03-06 21:14:23.45381,4
2026-03-06 21:14:23.453846,4
2026-03-06 21:14:23.453875,4
2026-03-06 21:14:23.453886,4
2026-03-06 21:14:23.453898,4
2026-03-06 21:14:23.56282,4
2026-03-06 21:14:23.562983,4
2026-03-06 21:14:23.563068,4
2026-03-06 21:14:23.563147,4
2026-03-06 21:14:23.563244,4
2026-03-06 21:14:23.563301,4
2026-03-06 21:14:23.56334,4
2026-03-06 21:14:23.563375,4
2026-03-06 21:14:23.563422,4
2026-03-06 21:14:23.671273,4
2026-03-06 21:14:23.671432,4
2026-03-06 21:14:23.671511,4
2026-03-06 21:14:23.67155,4
2026-03-06 21:14:23.671595,4
2026-03-06 21:14:23.671648,4
2026-03-06 21:14:23.671716,4
2026-03-06 21:14:23.671777,4
2026-03-06 21:14:23.67181,4
2026-03-06 21:14:23.780732,4
2026-03-06 21:14:23.780822,4
2026-03-06 21:14:23.780871,4
2026-03-06 21:14:23.780918,4
2026-03-06 21:14:23.780959,4
2026-03-06 21:14:23.781008,4
2026-03-06 21:14:23.781049,4
2026-03-06 21:14:23.781102,4
2026-03-06 21:14:23.781134,4
2026-03-06 21:14:23.889641,4
2026-03-06 21:14:23.889709,4
2026-03-06 21:14:23.889734,4
2026-03-06 21:14:23.889772,4
2026-03-06 21:14:23.889808,4
2026-03-06 21:14:23.889956,4
2026-03-06 21:14:23.890185,4
2026-03-06 21:14:23.89024,4
2026-03-06 21:14:23.890281,4
2026-03-06 21:14:23.998879,4
2026-03-06 21:14:23.998947,4
2026-03-06 21:14:23.99897,4
2026-03-06 21:14:23.999,4
2026-03-06 21:14:23.999033,4
2026-03-06 21:14:23.999057,4
2026-03-06 21:14:23.999083,4
2026-03-06 21:14:23.999121,4
2026-03-06 21:14:23.999144,4
2026-03-06 21:14:24.107564,4
2026-03-06 21:14:24.107721,4
2026-03-06 21:14:24.107874,4
2026-03-06 21:14:24.108001,4
2026-03-06 21:14:24.108086,4
2026-03-06 21:14:24.108155,4
2026-03-06 21:14:24.108244,4
2026-03-06 21:14:24.108325,4
2026-03-06 21:14:24.108424,4
2026-03-06 21:14:24.216237,4
2026-03-06 21:14:24.216301,4
2026-03-06 21:14:24.216339,4
2026-03-06 21:14:24.216371,4
2026-03-06 21:14:24.216399,4
2026-03-06 21:14:24.216428,4
2026-03-06 21:14:24.216447,4
2026-03-06 21:14:24.216489,4
2026-03-06 21:14:24.21651,4
2026-03-06 21:14:24.325532,4
2026-03-06 21:14:24.325655,4
2026-03-06 21:14:24.325757,4
2026-03-06 21:14:24.325856,4
2026-03-06 21:14:24.325957,4
2026-03-06 21:14:24.326011,4
2026-03-06 21:14:24.326077,4
2026-03-06 21:14:24.326138,4
2026-03-06 21:14:24.326218,4
2026-03-06 21:14:24.434636,4
2026-03-06 21:14:24.434734,4
2026-03-06 21:14:24.434772,4
2026-03-06 21:14:24.434843,4
2026-03-06 21:14:24.434915,4
2026-03-06 21:14:24.434958,4
2026-03-06 21:14:24.435037,4
2026-03-06 21:14:24.435118,4
2026-03-06 21:14:24.435206,4
2026-03-06 21:14:24.543566,4
2026-03-06 21:14:24.543691,4
2026-03-06 21:14:24.543794,4
2026-03-06 21:14:24.543881,4
2026-03-06 21:14:24.543928,4
2026-03-06 21:14:24.543969,4
2026-03-06 21:14:24.544051,4
2026-03-06 21:14:24.544112,4
2026-03-06 21:14:24.544171,4
2026-03-06 21:14:24.652521,4
2026-03-06 21:14:24.652652,4
2026-03-06 21:14:24.652749,4
2026-03-06 21:14:24.652839,4
2026-03-06 21:14:24.652888,4
2026-03-06 21:14:24.652953,4
2026-03-06 21:14:24.652997,4
2026-03-06 21:14:24.653063,4
2026-03-06 21:14:24.653116,4
2026-03-06 21:14:24.761733,4
2026-03-06 21:14:24.761865,4
2026-03-06 21:14:24.761977,4
2026-03-06 21:14:24.762089,4
2026-03-06 21:14:24.762212,4
2026-03-06 21:14:24.762291,4
2026-03-06 21:14:24.762359,4
2026-03-06 21:14:24.762399,4
2026-03-06 21:14:24.762473,4
2026-03-06 21:14:24.870643,4
2026-03-06 21:14:24.870737,4
2026-03-06 21:14:24.870807,4
2026-03-06 21:14:24.870875,4
2026-03-06 21:14:24.870941,4
2026-03-06 21:14:24.871008,4
2026-03-06 21:14:24.871072,4
2026-03-06 21:14:24.871136,4
2026-03-06 21:14:24.871182,4
2026-03-06 21:14:24.979747,4
2026-03-06 21:14:24.979878,4
2026-03-06 21:14:24.979986,4
2026-03-06 21:14:24.980038,4
2026-03-06 21:14:24.98013,4
2026-03-06 21:14:24.980187,4
2026-03-06 21:14:24.980258,4
2026-03-06 21:14:24.980318,4
2026-03-06 21:14:24.98036,4
2026-03-06 21:14:25.08849,4
2026-03-06 21:14:25.088601,4
2026-03-06 21:14:25.088695,4
2026-03-06 21:14:25.088802,4
2026-03-06 21:14:25.088879,4
2026-03-06 21:14:25.088922,4
2026-03-06 21:14:25.08896,4
2026-03-06 21:14:25.089012,4
2026-03-06 21:14:25.089071,4
2026-03-06 21:14:25.197577,4
2026-03-06 21:14:25.197721,4
2026-03-06 21:14:25.197829,4
2026-03-06 21:14:25.197947,4
2026-03-06 21:14:25.198022,4
2026-03-06 21:14:25.19808,4
2026-03-06 21:14:25.198124,4
2026-03-06 21:14:25.198169,4
2026-03-06 21:14:25.198226,4
2026-03-06 21:14:25.306806,4
2026-03-06 21:14:25.306876,4
2026-03-06 21:14:25.306905,4
2026-03-06 21:14:25.306946,4
2026-03-06 21:14:25.30698,4
2026-03-06 21:14:25.307015,4
2026-03-06 21:14:25.307055,4
2026-03-06 21:14:25.307078,4
2026-03-06 21:14:25.307118,4
2026-03-06 21:14:25.415792,4
2026-03-06 21:14:25.41592,4
2026-03-06 21:14:25.416019,4
2026-03-06 21:14:25.416114,4
2026-03-06 21:14:25.416219,4
2026-03-06 21:14:25.416315,4
2026-03-06 21:14:25.416369,4
2026-03-06 21:14:25.416407,4
2026-03-06 21:14:25.416442,4
2026-03-06 21:14:25.524874,4
2026-03-06 21:14:25.52502,4
2026-03-06 21:14:25.52513,4
2026-03-06 21:14:25.525256,4
2026-03-06 21:14:25.525369,4
2026-03-06 21:14:25.525478,4
2026-03-06 21:14:25.525524,4
2026-03-06 21:14:25.525616,4
2026-03-06 21:14:25.525682,4
2026-03-06 21:14:25.634198,4
2026-03-06 21:14:25.63435,4
2026-03-06 21:14:25.634412,4
2026-03-06 21:14:25.634523,4
2026-03-06 21:14:25.634615,4
2026-03-06 21:14:25.634693,4
2026-03-06 21:14:25.634738,4
2026-03-06 21:14:25.634828,4
2026-03-06 21:14:25.634905,4
2026-03-06 21:14:25.742824,4
2026-03-06 21:14:25.742986,4
2026-03-06 21:14:25.743089,4
2026-03-06 21:14:25.743197,4
2026-03-06 21:14:25.743286,4
2026-03-06 21:14:25.743359,4
2026-03-06 21:14:25.743453,4
2026-03-06 21:14:25.74354,4
2026-03-06 21:14:25.74362,4
2026-03-06 21:14:25.851297,4
2026-03-06 21:14:25.851432,4
2026-03-06 21:14:25.851551,4
2026-03-06 21:14:25.851665,4
2026-03-06 21:14:25.851738,4
2026-03-06 21:14:25.851792,4
2026-03-06 21:14:25.851838,4
2026-03-06 21:14:25.851879,4
2026-03-06 21:14:25.851926,4
2026-03-06 21:14:25.960437,4
2026-03-06 21:14:25.960558,4
2026-03-06 21:14:25.960643,4
2026-03-06 21:14:25.960731,4
2026-03-06 21:14:25.960818,4
2026-03-06 21:14:25.960888,4
2026-03-06 21:14:25.96092,4
2026-03-06 21:14:25.960945,4
2026-03-06 21:14:25.961002,4
2026-03-06 21:14:26.069203,4
2026-03-06 21:14:26.069311,4
2026-03-06 21:14:26.0694,4
2026-03-06 21:14:26.069492,4
2026-03-06 21:14:26.069589,4
2026-03-06 21:14:26.069651,4
2026-03-06 21:14:26.069706,4
2026-03-06 21:14:26.069744,4
2026-03-06 21:14:26.069792,4
2026-03-06 21:14:26.178838,4
2026-03-06 21:14:26.178966,4
2026-03-06 21:14:26.179071,4
2026-03-06 21:14:26.179302,4
2026-03-06 21:14:26.179379,4
2026-03-06 21:14:26.179404,4
2026-03-06 21:14:26.179422,4
2026-03-06 21:14:26.179437,4
2026-03-06 21:14:26.179464,4
2026-03-06 21:14:26.287631,4
2026-03-06 21:14:26.287808,4
2026-03-06 21:14:26.287957,4
2026-03-06 21:14:26.288125,4
2026-03-06 21:14:26.288265,4
2026-03-06 21:14:26.288343,4
2026-03-06 21:14:26.288428,4
2026-03-06 21:14:26.28852,4
2026-03-06 21:14:26.288604,4
2026-03-06 21:14:26.396756,4
2026-03-06 21:14:26.396907,4
2026-03-06 21:14:26.397036,4
2026-03-06 21:14:26.397169,4
2026-03-06 21:14:26.397256,4
2026-03-06 21:14:26.397346,4
2026-03-06 21:14:26.397403,4
2026-03-06 21:14:26.397471,4
2026-03-06 21:14:26.397558,4
2026-03-06 21:14:26.505647,4
2026-03-06 21:14:26.505754,4
2026-03-06 21:14:26.505844,4
2026-03-06 21:14:26.505935,4
2026-03-06 21:14:26.506027,4
2026-03-06 21:14:26.506121,4
2026-03-06 21:14:26.506223,4
2026-03-06 21:14:26.506258,4
2026-03-06 21:14:26.506311,4
2026-03-06 21:14:26.614583,4
2026-03-06 21:14:26.614701,4
2026-03-06 21:14:26.614805,4
2026-03-06 21:14:26.614898,4
2026-03-06 21:14:26.61499,4
2026-03-06 21:14:26.615034,4
2026-03-06 21:14:26.61509,4
2026-03-06 21:14:26.615149,4
2026-03-06 21:14:26.615189,4
2026-03-06 21:14:26.723814,4
2026-03-06 21:14:26.723956,4
2026-03-06 21:14:26.724068,4
2026-03-06 21:14:26.724195,4
2026-03-06 21:14:26.724283,4
2026-03-06 21:14:26.724345,4
2026-03-06 21:14:26.724381,4
2026-03-06 21:14:26.72445,4
2026-03-06 21:14:26.724519,4
2026-03-06 21:14:26.832606,4
2026-03-06 21:14:26.832728,4
2026-03-06 21:14:26.832826,4
2026-03-06 21:14:26.832922,4
2026-03-06 21:14:26.832963,4
2026-03-06 21:14:26.833012,4
2026-03-06 21:14:26.833072,4
2026-03-06 21:14:26.83312,4
2026-03-06 21:14:26.833181,4
2026-03-06 21:14:26.941762,4
2026-03-06 21:14:26.941886,4
2026-03-06 21:14:26.941995,4
2026-03-06 21:14:26.942105,4
2026-03-06 21:14:26.942216,4
2026-03-06 21:14:26.942303,4
2026-03-06 21:14:26.94236,4
2026-03-06 21:14:26.942396,4
2026-03-06 21:14:26.942441,4
2026-03-06 21:14:27.050344,4
2026-03-06 21:14:27.050447,4
2026-03-06 21:14:27.050532,4
2026-03-06 21:14:27.05061,4
2026-03-06 21:14:27.050652,4
2026-03-06 21:14:27.050705,4
2026-03-06 21:14:27.05075,4
2026-03-06 21:14:27.050784,4
2026-03-06 21:14:27.05084,4
2026-03-06 21:14:27.159512,4
