time,PT.GSE_Low.channel_id
2026-03-06 21:14:18.438215,2
2026-03-06 21:14:18.438223,2
2026-03-06 21:14:18.438231,2
2026-03-06 21:14:18.438239,2
2026-03-06 21:14:18.438246,2
2026-03-06 21:14:18.438254,2
2026-03-06 21:14:18.547364,2
2026-03-06 21:14:18.547398,2
2026-03-06 21:14:18.547406,2
2026-03-06 21:14:18.547414,2
2026-03-06 21:14:18.547422,2
2026-03-06 21:14:18.547429,2
2026-03-06 21:14:18.547437,2
2026-03-06 21:14:18.547445,2
2026-03-06 21:14:18.547453,2
2026-03-06 21:14:18.656324,2
2026-03-06 21:14:18.656358,2
2026-03-06 21:14:18.656367,2
2026-03-06 21:14:18.656375,2
2026-03-06 21:14:18.656382,2
2026-03-06 21:14:18.65639,2
2026-03-06 21:14:18.656398,2
2026-03-06 21:14:18.656406,2
2026-03-06 21:14:18.656413,2
2026-03-06 21:14:18.765458,2
2026-03-06 21:14:18.765494,2
2026-03-06 21:14:18.765502,2
2026-03-06 21:14:18.76551,2
2026-03-06 21:14:18.765518,2
2026-03-06 21:14:18.765526,2
2026-03-06 21:14:18.765534,2
2026-03-06 21:14:18.765542,2
2026-03-06 21:14:18.76555,2
2026-03-06 21:14:18.874584,2
2026-03-06 21:14:18.874623,2
2026-03-06 21:14:18.874632,2
2026-03-06 21:14:18.874642,2
2026-03-06 21:14:18.874652,2
2026-03-06 21:14:18.874661,2
2026-03-06 21:14:18.874668,2
2026-03-06 21:14:18.874676,2
2026-03-06 21:14:18.874684,2
2026-03-06 21:14:18.982993,2
2026-03-06 21:14:18.983056,2
2026-03-06 21:14:18.983064,2
2026-03-06 21:14:18.983072,2
2026-03-06 21:14:18.98308,2
2026-03-06 21:14:18.983088,2
2026-03-06 21:14:18.983096,2
2026-03-06 21:14:18.983103,2
2026-03-06 21:14:18.983111,2
2026-03-06 21:14:19.092223,2
2026-03-06 21:14:19.0923,2
2026-03-06 21:14:19.092322,2
2026-03-06 21:14:19.09233,2
2026-03-06 21:14:19.092343,2
2026-03-06 21:14:19.092356,2
2026-03-06 21:14:19.092369,2
2026-03-06 21:14:19.092381,2
2026-03-06 21:14:19.092392,2
2026-03-06 21:14:19.202198,2
2026-03-06 21:14:19.202241,2
2026-03-06 21:14:19.20225,2
2026-03-06 21:14:19.202259,2
2026-03-06 21:14:19.202269,2
2026-03-06 21:14:19.202277,2
2026-03-06 21:14:19.202285,2
2026-03-06 21:14:19.202294,2
2026-03-06 21:14:19.202302,2
2026-03-06 21:14:19.311191,2
2026-03-06 21:14:19.311246,2
2026-03-06 21:14:19.311258,2
2026-03-06 21:14:19.311271,2
2026-03-06 21:14:19.311283,2
2026-03-06 21:14:19.311294,2
2026-03-06 21:14:19.311308,2
2026-03-06 21:14:19.31132,2
2026-03-06 21:14:19.311332,2
2026-03-06 21:14:19.420273,2
2026-03-06 21:14:19.420331,2
2026-03-06 21:14:19.420364,2
2026-03-06 21:14:19.420377,2
2026-03-06 21:14:19.420394,2
2026-03-06 21:14:19.420414,2
2026-03-06 21:14:19.42043,2
2026-03-06 21:14:19.420451,2
2026-03-06 21:14:19.420468,2
2026-03-06 21:14:19.52911,2
2026-03-06 21:14:19.529185,2
2026-03-06 21:14:19.529199,2
2026-03-06 21:14:19.52922,2
2026-03-06 21:14:19.529234,2
2026-03-06 21:14:19.529249,2
2026-03-06 21:14:19.529267,2
2026-03-06 21:14:19.529277,2
2026-03-06 21:14:19.529296,2
2026-03-06 21:14:19.6387,2
2026-03-06 21:14:19.638889,2
2026-03-06 21:14:19.638967,2
2026-03-06 21:14:19.63906,2
2026-03-06 21:14:19.63914,2
2026-03-06 21:14:19.639283,2
2026-03-06 21:14:19.639372,2
2026-03-06 21:14:19.639443,2
2026-03-06 21:14:19.639514,2
2026-03-06 21:14:19.747431,2
2026-03-06 21:14:19.747577,2
2026-03-06 21:14:19.747634,2
2026-03-06 21:14:19.747692,2
2026-03-06 21:14:19.747741,2
2026-03-06 21:14:19.747826,2
2026-03-06 21:14:19.747879,2
2026-03-06 21:14:19.747944,2
2026-03-06 21:14:19.748015,2
2026-03-06 21:14:19.856576,2
2026-03-06 21:14:19.85671,2
2026-03-06 21:14:19.856763,2
2026-03-06 21:14:19.856818,2
2026-03-06 21:14:19.856849,2
2026-03-06 21:14:19.856914,2
2026-03-06 21:14:19.856957,2
2026-03-06 21:14:19.856998,2
2026-03-06 21:14:19.857052,2
2026-03-06 21:14:19.96531,2
2026-03-06 21:14:19.965556,2
2026-03-06 21:14:19.965737,2
2026-03-06 21:14:19.965922,2
2026-03-06 21:14:19.966024,2
2026-03-06 21:14:19.966152,2
2026-03-06 21:14:19.966245,2
2026-03-06 21:14:19.966345,2
2026-03-06 21:14:19.966446,2
2026-03-06 21:14:20.074367,2
2026-03-06 21:14:20.074469,2
2026-03-06 21:14:20.074521,2
2026-03-06 21:14:20.074574,2
2026-03-06 21:14:20.074633,2
2026-03-06 21:14:20.074682,2
2026-03-06 21:14:20.07473,2
2026-03-06 21:14:20.074778,2
2026-03-06 21:14:20.074829,2
2026-03-06 21:14:20.183277,2
2026-03-06 21:14:20.183382,2
2026-03-06 21:14:20.183436,2
2026-03-06 21:14:20.183492,2
2026-03-06 21:14:20.183542,2
2026-03-06 21:14:20.183569,2
2026-03-06 21:14:20.183595,2
2026-03-06 21:14:20.183617,2
2026-03-06 21:14:20.183634,2
2026-03-06 21:14:20.292078,2
2026-03-06 21:14:20.29219,2
2026-03-06 21:14:20.292255,2
2026-03-06 21:14:20.292283,2
2026-03-06 21:14:20.2923,2
2026-03-06 21:14:20.292315,2
2026-03-06 21:14:20.292346,2
2026-03-06 21:14:20.292361,2
2026-03-06 21:14:20.292378,2
2026-03-06 21:14:20.401153,2
2026-03-06 21:14:20.401234,2
2026-03-06 21:14:20.401265,2
2026-03-06 21:14:20.401287,2
2026-03-06 21:14:20.401296,2
2026-03-06 21:14:20.401309,2
2026-03-06 21:14:20.40132,2
2026-03-06 21:14:20.401327,2
2026-03-06 21:14:20.401338,2
2026-03-06 21:14:20.510513,2
2026-03-06 21:14:20.510596,2
2026-03-06 21:14:20.510649,2
2026-03-06 21:14:20.510689,2
2026-03-06 21:14:20.51072,2
2026-03-06 21:14:20.510738,2
2026-03-06 21:14:20.510783,2
2026-03-06 21:14:20.510819,2
2026-03-06 21:14:20.510843,2
2026-03-06 21:14:20.619209,2
2026-03-06 21:14:20.619298,2
2026-03-06 21:14:20.619345,2
2026-03-06 21:14:20.619395,2
2026-03-06 21:14:20.619447,2
2026-03-06 21:14:20.619499,2
2026-03-06 21:14:20.619515,2
2026-03-06 21:14:20.619538,2
2026-03-06 21:14:20.619583,2
2026-03-06 21:14:20.728331,2
2026-03-06 21:14:20.728429,2
2026-03-06 21:14:20.72848,2
2026-03-06 21:14:20.728526,2
2026-03-06 21:14:20.728548,2
2026-03-06 21:14:20.728576,2
2026-03-06 21:14:20.728595,2
2026-03-06 21:14:20.728618,2
2026-03-06 21:14:20.728649,2
2026-03-06 21:14:20.83715,2
2026-03-06 21:14:20.83726,2
2026-03-06 21:14:20.837313,2
2026-03-06 21:14:20.83737,2
2026-03-06 21:14:20.837426,2
2026-03-06 21:14:20.837472,2
2026-03-06 21:14:20.837522,2
2026-03-06 21:14:20.837568,2
2026-03-06 21:14:20.837615,2
2026-03-06 21:14:20.946473,2
2026-03-06 21:14:20.946579,2
2026-03-06 21:14:20.946634,2
2026-03-06 21:14:20.946683,2
2026-03-06 21:14:20.946731,2
2026-03-06 21:14:20.946778,2
2026-03-06 21:14:20.946797,2
2026-03-06 21:14:20.946817,2
2026-03-06 21:14:20.946837,2
2026-03-06 21:14:21.055321,2
2026-03-06 21:14:21.055445,2
2026-03-06 21:14:21.055527,2
2026-03-06 21:14:21.055605,2
2026-03-06 21:14:21.055686,2
2026-03-06 21:14:21.055762,2
2026-03-06 21:14:21.055797,2
2026-03-06 21:14:21.05583,2
2026-03-06 21:14:21.05588,2
2026-03-06 21:14:21.164613,2
2026-03-06 21:14:21.164846,2
2026-03-06 21:14:21.165004,2
2026-03-06 21:14:21.16517,2
2026-03-06 21:14:21.165326,2
2026-03-06 21:14:21.165394,2
2026-03-06 21:14:21.165477,2
2026-03-06 21:14:21.165556,2
2026-03-06 21:14:21.165644,2
2026-03-06 21:14:21.273878,2
2026-03-06 21:14:21.27414,2
2026-03-06 21:14:21.274359,2
2026-03-06 21:14:21.274516,2
2026-03-06 21:14:21.274629,2
2026-03-06 21:14:21.274728,2
2026-03-06 21:14:21.274881,2
2026-03-06 21:14:21.27501,2
2026-03-06 21:14:21.275092,2
2026-03-06 21:14:21.382598,2
2026-03-06 21:14:21.382761,2
2026-03-06 21:14:21.382891,2
2026-03-06 21:14:21.383017,2
2026-03-06 21:14:21.383086,2
2026-03-06 21:14:21.383149,2
2026-03-06 21:14:21.383216,2
2026-03-06 21:14:21.383269,2
2026-03-06 21:14:21.38332,2
2026-03-06 21:14:21.491709,2
2026-03-06 21:14:21.491915,2
2026-03-06 21:14:21.492034,2
2026-03-06 21:14:21.492177,2
2026-03-06 21:14:21.492304,2
2026-03-06 21:14:21.492424,2
2026-03-06 21:14:21.492548,2
2026-03-06 21:14:21.492672,2
2026-03-06 21:14:21.492782,2
2026-03-06 21:14:21.60072,2
2026-03-06 21:14:21.600889,2
2026-03-06 21:14:21.601028,2
2026-03-06 21:14:21.601179,2
2026-03-06 21:14:21.601337,2
2026-03-06 21:14:21.601418,2
2026-03-06 21:14:21.601524,2
2026-03-06 21:14:21.601587,2
2026-03-06 21:14:21.601676,2
2026-03-06 21:14:21.709639,2
2026-03-06 21:14:21.709859,2
2026-03-06 21:14:21.709988,2
2026-03-06 21:14:21.710125,2
2026-03-06 21:14:21.710276,2
2026-03-06 21:14:21.710418,2
2026-03-06 21:14:21.710544,2
2026-03-06 21:14:21.710607,2
2026-03-06 21:14:21.710689,2
2026-03-06 21:14:21.818389,2
2026-03-06 21:14:21.818579,2
2026-03-06 21:14:21.818742,2
2026-03-06 21:14:21.818884,2
2026-03-06 21:14:21.818935,2
2026-03-06 21:14:21.819008,2
2026-03-06 21:14:21.819093,2
2026-03-06 21:14:21.819188,2
2026-03-06 21:14:21.819236,2
2026-03-06 21:14:21.927371,2
2026-03-06 21:14:21.927446,2
2026-03-06 21:14:21.927486,2
2026-03-06 21:14:21.927521,2
2026-03-06 21:14:21.927567,2
2026-03-06 21:14:21.927608,2
2026-03-06 21:14:21.927642,2
2026-03-06 21:14:21.927691,2
2026-03-06 21:14:21.927721,2
2026-03-06 21:14:22.036373,2
2026-03-06 21:14:22.036494,2
2026-03-06 21:14:22.036656,2
2026-03-06 21:14:22.036803,2
2026-03-06 21:14:22.036956,2
2026-03-06 21:14:22.03703,2
2026-03-06 21:14:22.037126,2
2026-03-06 21:14:22.037212,2
2026-03-06 21:14:22.0373,2
2026-03-06 21:14:22.145264,2
2026-03-06 21:14:22.145448,2
2026-03-06 21:14:22.145569,2
2026-03-06 21:14:22.145686,2
2026-03-06 21:14:22.145744,2
2026-03-06 21:14:22.145825,2
2026-03-06 21:14:22.145899,2
2026-03-06 21:14:22.145953,2
2026-03-06 21:14:22.146055,2
2026-03-06 21:14:22.254448,2
2026-03-06 21:14:22.254612,2
2026-03-06 21:14:22.254717,2
2026-03-06 21:14:22.254817,2
2026-03-06 21:14:22.25492,2
2026-03-06 21:14:22.254985,2
2026-03-06 21:14:22.255062,2
2026-03-06 21:14:22.255133,2
2026-03-06 21:14:22.255237,2
2026-03-06 21:14:22.36349,2
2026-03-06 21:14:22.363702,2
2026-03-06 21:14:22.363848,2
2026-03-06 21:14:22.363998,2
2026-03-06 21:14:22.364131,2
2026-03-06 21:14:22.364202,2
2026-03-06 21:14:22.364264,2
2026-03-06 21:14:22.364357,2
2026-03-06 21:14:22.364438,2
2026-03-06 21:14:22.472543,2
2026-03-06 21:14:22.472718,2
2026-03-06 21:14:22.472855,2
2026-03-06 21:14:22.472992,2
2026-03-06 21:14:22.473135,2
2026-03-06 21:14:22.473227,2
2026-03-06 21:14:22.473302,2
2026-03-06 21:14:22.473375,2
2026-03-06 21:14:22.473424,2
2026-03-06 21:14:22.58164,2
2026-03-06 21:14:22.581774,2
2026-03-06 21:14:22.581858,2
2026-03-06 21:14:22.581941,2
2026-03-06 21:14:22.582019,2
2026-03-06 21:14:22.582102,2
2026-03-06 21:14:22.582163,2
2026-03-06 21:14:22.582207,2
2026-03-06 21:14:22.582242,2
2026-03-06 21:14:22.69033,2
2026-03-06 21:14:22.690422,2
2026-03-06 21:14:22.690473,2
2026-03-06 21:14:22.690523,2
2026-03-06 21:14:22.690576,2
2026-03-06 21:14:22.690604,2
2026-03-06 21:14:22.690644,2
2026-03-06 21:14:22.69067,2
2026-03-06 21:14:22.690691,2
2026-03-06 21:14:22.799274,2
2026-03-06 21:14:22.799372,2
2026-03-06 21:14:22.799424,2
2026-03-06 21:14:22.799473,2
2026-03-06 21:14:22.799531,2
2026-03-06 21:14:22.799578,2
2026-03-06 21:14:22.799628,2
2026-03-06 21:14:22.799679,2
2026-03-06 21:14:22.799732,2
2026-03-06 21:14:22.908619,2
2026-03-06 21:14:22.908726,2
2026-03-06 21:14:22.908778,2
2026-03-06 21:14:22.908829,2
2026-03-06 21:14:22.908869,2
2026-03-06 21:14:22.908903,2
2026-03-06 21:14:22.908952,2
2026-03-06 21:14:22.908995,2
2026-03-06 21:14:22.909023,2
2026-03-06 21:14:23.017499,2
2026-03-06 21:14:23.017552,2
2026-03-06 21:14:23.017575,2
2026-03-06 21:14:23.017593,2
2026-03-06 21:14:23.017606,2
2026-03-06 21:14:23.01763,2
2026-03-06 21:14:23.01764,2
2026-03-06 21:14:23.017661,2
2026-03-06 21:14:23.017676,2
2026-03-06 21:14:23.126522,2
2026-03-06 21:14:23.126604,2
2026-03-06 21:14:23.126654,2
2026-03-06 21:14:23.126703,2
2026-03-06 21:14:23.12674,2
2026-03-06 21:14:23.126768,2
2026-03-06 21:14:23.126782,2
2026-03-06 21:14:23.126804,2
2026-03-06 21:14:23.126858,2
2026-03-06 21:14:23.235462,2
2026-03-06 21:14:23.235587,2
2026-03-06 21:14:23.23564,2
2026-03-06 21:14:23.235689,2
2026-03-06 21:14:23.235738,2
2026-03-06 21:14:23.235797,2
2026-03-06 21:14:23.235846,2
2026-03-06 21:14:23.235904,2
2026-03-06 21:14:23.235957,2
2026-03-06 21:14:23.344134,2
2026-03-06 21:14:23.344234,2
2026-03-06 21:14:23.344282,2
2026-03-06 21:14:23.344338,2
2026-03-06 21:14:23.344399,2
2026-03-06 21:14:23.344453,2
2026-03-06 21:14:23.344509,2
2026-03-06 21:14:23.344532,2
2026-03-06 21:14:23.344549,2
2026-03-06 21:14:23.453414,2
2026-03-06 21:14:23.45355,2
2026-03-06 21:14:23.453599,2
2026-03-06 21:14:23.453744,2
2026-03-06 21:14:23.453797,2
2026-03-06 21:14:23.453842,2
2026-03-06 21:14:23.453863,2
2026-03-06 21:14:23.453883,2
2026-03-06 21:14:23.453895,2
2026-03-06 21:14:23.562797,2
2026-03-06 21:14:23.562955,2
2026-03-06 21:14:23.563044,2
2026-03-06 21:14:23.563124,2
2026-03-06 21:14:23.563224,2
2026-03-06 21:14:23.563294,2
2026-03-06 21:14:23.563327,2
2026-03-06 21:14:23.56336,2
2026-03-06 21:14:23.563413,2
2026-03-06 21:14:23.671228,2
2026-03-06 21:14:23.671399,2
2026-03-06 21:14:23.671502,2
2026-03-06 21:14:23.671534,2
2026-03-06 21:14:23.671573,2
2026-03-06 21:14:23.671635,2
2026-03-06 21:14:23.671705,2
2026-03-06 21:14:23.671755,2
2026-03-06 21:14:23.671799,2
2026-03-06 21:14:23.780694,2
2026-03-06 21:14:23.780801,2
2026-03-06 21:14:23.780862,2
2026-03-06 21:14:23.7809,2
2026-03-06 21:14:23.78095,2
2026-03-06 21:14:23.78099,2
2026-03-06 21:14:23.78104,2
2026-03-06 21:14:23.781083,2
2026-03-06 21:14:23.781127,2
2026-03-06 21:14:23.889595,2
2026-03-06 21:14:23.889694,2
2026-03-06 21:14:23.889726,2
2026-03-06 21:14:23.889766,2
2026-03-06 21:14:23.889794,2
2026-03-06 21:14:23.889882,2
2026-03-06 21:14:23.890155,2
2026-03-06 21:14:23.890231,2
2026-03-06 21:14:23.890267,2
2026-03-06 21:14:23.998832,2
2026-03-06 21:14:23.998933,2
2026-03-06 21:14:23.998964,2
2026-03-06 21:14:23.998995,2
2026-03-06 21:14:23.999024,2
2026-03-06 21:14:23.999047,2
2026-03-06 21:14:23.999077,2
2026-03-06 21:14:23.999112,2
2026-03-06 21:14:23.999134,2
2026-03-06 21:14:24.107498,2
2026-03-06 21:14:24.107681,2
2026-03-06 21:14:24.107834,2
2026-03-06 21:14:24.107964,2
2026-03-06 21:14:24.108072,2
2026-03-06 21:14:24.108143,2
2026-03-06 21:14:24.108206,2
2026-03-06 21:14:24.108306,2
2026-03-06 21:14:24.108413,2
2026-03-06 21:14:24.216201,2
2026-03-06 21:14:24.216287,2
2026-03-06 21:14:24.216333,2
2026-03-06 21:14:24.216357,2
2026-03-06 21:14:24.216392,2
2026-03-06 21:14:24.216417,2
2026-03-06 21:14:24.216442,2
2026-03-06 21:14:24.21648,2
2026-03-06 21:14:24.216501,2
2026-03-06 21:14:24.325473,2
2026-03-06 21:14:24.325623,2
2026-03-06 21:14:24.325727,2
2026-03-06 21:14:24.325828,2
2026-03-06 21:14:24.325926,2
2026-03-06 21:14:24.326,2
2026-03-06 21:14:24.326067,2
2026-03-06 21:14:24.326105,2
2026-03-06 21:14:24.326208,2
2026-03-06 21:14:24.434605,2
2026-03-06 21:14:24.434711,2
2026-03-06 21:14:24.434763,2
2026-03-06 21:14:24.434816,2
2026-03-06 21:14:24.434897,2
2026-03-06 21:14:24.434942,2
2026-03-06 21:14:24.435012,2
2026-03-06 21:14:24.435094,2
2026-03-06 21:14:24.435182,2
2026-03-06 21:14:24.54352,2
2026-03-06 21:14:24.543659,2
2026-03-06 21:14:24.543764,2
2026-03-06 21:14:24.543863,2
2026-03-06 21:14:24.543907,2
2026-03-06 21:14:24.543958,2
2026-03-06 21:14:24.544037,2
2026-03-06 21:14:24.544081,2
2026-03-06 21:14:24.544151,2
2026-03-06 21:14:24.652474,2
2026-03-06 21:14:24.65262,2
2026-03-06 21:14:24.652723,2
2026-03-06 21:14:24.65281,2
2026-03-06 21:14:24.652879,2
2026-03-06 21:14:24.652934,2
2026-03-06 21:14:24.652978,2
2026-03-06 21:14:24.653056,2
2026-03-06 21:14:24.653099,2
2026-03-06 21:14:24.761685,2
2026-03-06 21:14:24.761833,2
2026-03-06 21:14:24.761947,2
2026-03-06 21:14:24.762059,2
2026-03-06 21:14:24.762179,2
2026-03-06 21:14:24.762278,2
2026-03-06 21:14:24.76233,2
2026-03-06 21:14:24.762385,2
2026-03-06 21:14:24.762462,2
2026-03-06 21:14:24.870595,2
2026-03-06 21:14:24.870716,2
2026-03-06 21:14:24.870787,2
2026-03-06 21:14:24.870856,2
2026-03-06 21:14:24.870923,2
2026-03-06 21:14:24.870988,2
2026-03-06 21:14:24.871054,2
2026-03-06 21:14:24.871118,2
2026-03-06 21:14:24.871176,2
2026-03-06 21:14:24.979687,2
2026-03-06 21:14:24.979847,2
2026-03-06 21:14:24.979953,2
2026-03-06 21:14:24.980026,2
2026-03-06 21:14:24.980108,2
2026-03-06 21:14:24.980157,2
2026-03-06 21:14:24.980249,2
2026-03-06 21:14:24.980301,2
2026-03-06 21:14:24.980338,2
2026-03-06 21:14:25.088441,2
2026-03-06 21:14:25.088573,2
2026-03-06 21:14:25.088666,2
2026-03-06 21:14:25.088771,2
2026-03-06 21:14:25.088863,2
2026-03-06 21:14:25.088903,2
2026-03-06 21:14:25.08895,2
2026-03-06 21:14:25.089002,2
2026-03-06 21:14:25.089052,2
2026-03-06 21:14:25.197521,2
2026-03-06 21:14:25.197691,2
2026-03-06 21:14:25.197798,2
2026-03-06 21:14:25.197918,2
2026-03-06 21:14:25.198012,2
2026-03-06 21:14:25.19806,2
2026-03-06 21:14:25.198103,2
2026-03-06 21:14:25.198153,2
2026-03-06 21:14:25.198215,2
2026-03-06 21:14:25.306757,2
2026-03-06 21:14:25.306859,2
2026-03-06 21:14:25.306898,2
2026-03-06 21:14:25.30694,2
2026-03-06 21:14:25.306964,2
2026-03-06 21:14:25.307008,2
2026-03-06 21:14:25.307041,2
2026-03-06 21:14:25.307071,2
2026-03-06 21:14:25.307111,2
2026-03-06 21:14:25.415741,2
2026-03-06 21:14:25.415893,2
2026-03-06 21:14:25.415986,2
2026-03-06 21:14:25.416085,2
2026-03-06 21:14:25.416192,2
2026-03-06 21:14:25.41629,2
2026-03-06 21:14:25.41636,2
2026-03-06 21:14:25.416399,2
2026-03-06 21:14:25.416434,2
2026-03-06 21:14:25.524796,2
2026-03-06 21:14:25.524989,2
2026-03-06 21:14:25.525099,2
2026-03-06 21:14:25.525222,2
2026-03-06 21:14:25.525338,2
2026-03-06 21:14:25.525446,2
2026-03-06 21:14:25.525511,2
2026-03-06 21:14:25.525603,2
2026-03-06 21:14:25.52565,2
2026-03-06 21:14:25.634136,2
2026-03-06 21:14:25.634311,2
2026-03-06 21:14:25.634397,2
2026-03-06 21:14:25.634488,2
2026-03-06 21:14:25.634602,2
2026-03-06 21:14:25.634659,2
2026-03-06 21:14:25.634725,2
2026-03-06 21:14:25.634815,2
2026-03-06 21:14:25.63487,2
2026-03-06 21:14:25.742767,2
2026-03-06 21:14:25.742949,2
2026-03-06 21:14:25.743073,2
2026-03-06 21:14:25.743147,2
2026-03-06 21:14:25.743274,2
2026-03-06 21:14:25.743326,2
2026-03-06 21:14:25.743439,2
2026-03-06 21:14:25.743506,2
2026-03-06 21:14:25.743605,2
2026-03-06 21:14:25.851227,2
2026-03-06 21:14:25.851402,2
2026-03-06 21:14:25.851518,2
2026-03-06 21:14:25.851635,2
2026-03-06 21:14:25.851726,2
2026-03-06 21:14:25.851774,2
2026-03-06 21:14:25.851816,2
2026-03-06 21:14:25.851868,2
2026-03-06 21:14:25.851915,2
2026-03-06 21:14:25.960387,2
2026-03-06 21:14:25.960532,2
2026-03-06 21:14:25.960617,2
2026-03-06 21:14:25.960708,2
2026-03-06 21:14:25.960792,2
2026-03-06 21:14:25.960873,2
2026-03-06 21:14:25.960906,2
2026-03-06 21:14:25.960938,2
2026-03-06 21:14:25.960994,2
2026-03-06 21:14:26.069155,2
2026-03-06 21:14:26.069286,2
2026-03-06 21:14:26.069373,2
2026-03-06 21:14:26.069464,2
2026-03-06 21:14:26.06956,2
2026-03-06 21:14:26.069643,2
2026-03-06 21:14:26.069679,2
2026-03-06 21:14:26.069735,2
2026-03-06 21:14:26.069787,2
2026-03-06 21:14:26.178772,2
2026-03-06 21:14:26.17893,2
2026-03-06 21:14:26.179037,2
2026-03-06 21:14:26.179152,2
2026-03-06 21:14:26.179366,2
2026-03-06 21:14:26.179397,2
2026-03-06 21:14:26.179416,2
2026-03-06 21:14:26.179432,2
2026-03-06 21:14:26.17945,2
2026-03-06 21:14:26.287545,2
2026-03-06 21:14:26.287767,2
2026-03-06 21:14:26.287916,2
2026-03-06 21:14:26.28806,2
2026-03-06 21:14:26.288242,2
2026-03-06 21:14:26.288309,2
2026-03-06 21:14:26.288412,2
2026-03-06 21:14:26.288505,2
2026-03-06 21:14:26.28856,2
2026-03-06 21:14:26.396675,2
2026-03-06 21:14:26.396871,2
2026-03-06 21:14:26.396994,2
2026-03-06 21:14:26.397126,2
2026-03-06 21:14:26.397241,2
2026-03-06 21:14:26.397304,2
2026-03-06 21:14:26.39739,2
2026-03-06 21:14:26.397459,2
2026-03-06 21:14:26.397528,2
2026-03-06 21:14:26.505601,2
2026-03-06 21:14:26.505727,2
2026-03-06 21:14:26.505818,2
2026-03-06 21:14:26.505908,2
2026-03-06 21:14:26.506,2
2026-03-06 21:14:26.506095,2
2026-03-06 21:14:26.506192,2
2026-03-06 21:14:26.506249,2
2026-03-06 21:14:26.506305,2
2026-03-06 21:14:26.61453,2
2026-03-06 21:14:26.614674,2
2026-03-06 21:14:26.614778,2
2026-03-06 21:14:26.614873,2
2026-03-06 21:14:26.614967,2
2026-03-06 21:14:26.615026,2
2026-03-06 21:14:26.615082,2
2026-03-06 21:14:26.615124,2
2026-03-06 21:14:26.615178,2
2026-03-06 21:14:26.723755,2
2026-03-06 21:14:26.723922,2
2026-03-06 21:14:26.724035,2
2026-03-06 21:14:26.724154,2
2026-03-06 21:14:26.72427,2
2026-03-06 21:14:26.724314,2
2026-03-06 21:14:26.724371,2
2026-03-06 21:14:26.72444,2
2026-03-06 21:14:26.724502,2
2026-03-06 21:14:26.832563,2
2026-03-06 21:14:26.8327,2
2026-03-06 21:14:26.8328,2
2026-03-06 21:14:26.832897,2
2026-03-06 21:14:26.832955,2
2026-03-06 21:14:26.833003,2
2026-03-06 21:14:26.833056,2
2026-03-06 21:14:26.833098,2
2026-03-06 21:14:26.83317,2
2026-03-06 21:14:26.941707,2
2026-03-06 21:14:26.941852,2
2026-03-06 21:14:26.94196,2
2026-03-06 21:14:26.942073,2
2026-03-06 21:14:26.942185,2
2026-03-06 21:14:26.94229,2
2026-03-06 21:14:26.942332,2
2026-03-06 21:14:26.942388,2
2026-03-06 21:14:26.94243,2
2026-03-06 21:14:27.050309,2
2026-03-06 21:14:27.050422,2
2026-03-06 21:14:27.050508,2
2026-03-06 21:14:27.050588,2
2026-03-06 21:14:27.050645,2
2026-03-06 21:14:27.050698,2
2026-03-06 21:14:27.050724,2
2026-03-06 21:14:27.050775,2
2026-03-06 21:14:27.050832,2
2026-03-06 21:14:27.159446,2
2026-03-06 21:14:27.159613,2
